Year,SURVEY,COMPANY_NA,STATE,Site,PADD,Quantity,Parent Company,Lat,Long,CleanCoName
1927,351,Big West Oil,MT,Kevin,4,256,Big West,48.7453,-111.9653,Big West
1928,351,Big West Oil,MT,Kevin,4,500,Big West,48.7453,-111.9653,Big West
1929,351,Big West Oil,MT,Kevin,4,1200,Big West,48.7453,-111.9653,Big West
1930,351,Big West Oil,MT,Kevin,4,1500,Big West,48.7453,-111.9653,Big West
1931,351,Big West Oil,MT,Kevin,4,1500,Big West,48.7453,-111.9653,Big West
1932,351,Big West Oil,MT,Kevin,4,1000,Big West,48.7453,-111.9653,Big West
1933,351,Big West Oil,MT,Kevin,4,1200,Big West,48.7453,-111.9653,Big West
1934,351,Big West Oil,MT,Kevin,4,1200,Big West,48.7453,-111.9653,Big West
1935,351,Big West Oil,MT,Kevin,4,800,Big West,48.7453,-111.9653,Big West
1936,351,Big West Oil,MT,Kevin,4,1200,Big West,48.7453,-111.9653,Big West
1937,351,Big West Oil,MT,Kevin,4,2200,Big West,48.7453,-111.9653,Big West
1938,351,Big West Oil,MT,Kevin,4,1000,Big West,48.7453,-111.9653,Big West
1939,351,Big West Oil,MT,Kevin,4,1000,Big West,48.7453,-111.9653,Big West
1940,351,Big West Oil,MT,Kevin,4,1000,Big West,48.7453,-111.9653,Big West
1941,351,Big West Oil,MT,Kevin,4,1000,Big West,48.7453,-111.9653,Big West
1942,351,Big West Oil,MT,Kevin,4,1000,Big West,48.7453,-111.9653,Big West
1943,351,Big West Oil,MT,Kevin,4,1000,Big West,48.7453,-111.9653,Big West
1944,351,Big West Oil,MT,Kevin,4,1000,Big West,48.7453,-111.9653,Big West
1945,351,Big West Oil,MT,Kevin,4,1000,Big West,48.7453,-111.9653,Big West
1946,351,Big West Oil,MT,Kevin,4,1000,Big West,48.7453,-111.9653,Big West
1947,351,Big West Oil,MT,Kevin,4,1000,Big West,48.7453,-111.9653,Big West
1948,351,Big West Oil,MT,Kevin,4,1500,Big West,48.7453,-111.9653,Big West
1949,351,Big West Oil,MT,Kevin,4,1500,Big West,48.7453,-111.9653,Big West
1950,351,Big West Oil,MT,Kevin,4,1650,Big West,48.7453,-111.9653,Big West
1951,351,Big West Oil,MT,Kevin,4,1800,Big West,48.7453,-111.9653,Big West
1952,351,Big West Oil,MT,Kevin,4,1800,Big West,48.7453,-111.9653,Big West
1953,351,Big West Oil,MT,Kevin,4,2000,Big West,48.7453,-111.9653,Big West
1954,351,Big West Oil,MT,Kevin,4,2000,Big West,48.7453,-111.9653,Big West
1955,351,Big West Oil,MT,Kevin,4,2000,Big West,48.7453,-111.9653,Big West
1956,351,Big West Oil,MT,Kevin,4,2000,Big West,48.7453,-111.9653,Big West
1957,351,Big West Oil,MT,Kevin,4,2300,Big West,48.7453,-111.9653,Big West
1958,351,Big West Oil,MT,Kevin,4,2250,Big West,48.7453,-111.9653,Big West
1959,351,Big West Oil,MT,Kevin,4,2375,Big West,48.7453,-111.9653,Big West
1960,351,Big West Oil,MT,Kevin,4,2500,Big West,48.7453,-111.9653,Big West
1961,351,Big West Oil,MT,Kevin,4,2750,Big West,48.7453,-111.9653,Big West
1962,351,Big West Oil,MT,Kevin,4,2312,Big West,48.7453,-111.9653,Big West
1963,351,Big West Oil,MT,Kevin,4,2312,Big West,48.7453,-111.9653,Big West
1964,351,Big West Oil,MT,Kevin,4,2312,Big West,48.7453,-111.9653,Big West
1965,351,Big West Oil,MT,Kevin,4,2312,Big West,48.7453,-111.9653,Big West
1966,351,Big West Oil,MT,Kevin,4,2750,Big West,48.7453,-111.9653,Big West
1967,351,Big West Oil,MT,Kevin,4,2750,Big West,48.7453,-111.9653,Big West
1968,351,Big West Oil,MT,Kevin,4,2750,Big West,48.7453,-111.9653,Big West
1969,351,Big West Oil,MT,Kevin,4,2750,Big West,48.7453,-111.9653,Big West
1970,351,Big West Oil,MT,Kevin,4,2750,Big West,48.7453,-111.9653,Big West
1971,351,Big West Oil,MT,Kevin,4,2750,Big West,48.7453,-111.9653,Big West
1972,351,Big West Oil,MT,Kevin,4,4834,Big West,48.7453,-111.9653,Big West
1973,351,Big West Oil,MT,Kevin,4,4867,Big West,48.7453,-111.9653,Big West
1974,351,Big West Oil,MT,Kevin,4,5123,Big West,48.7453,-111.9653,Big West
1975,351,Big West Oil,MT,Kevin,4,5123,Big West,48.7453,-111.9653,Big West
1976,351,Big West Oil,MT,Kevin,4,5123,Big West,48.7453,-111.9653,Big West
1977,351,Big West Oil,MT,Kevin,4,5123,Big West,48.7453,-111.9653,Big West
1978,351,Big West Oil,MT,Kevin,4,5123,Big West,48.7453,-111.9653,Big West
1926,1130,Abaher Refineries,MT,Kevin,4,50,Independent,48.7453,-111.9653,Abaher Refineries
1927,1130,Abaher Refineries,MT,Kevin,4,50,Independent,48.7453,-111.9653,Abaher Refineries
1928,1130,Toole County Refining,MT,Kevin,4,200,Independent,48.7453,-111.9653,Toole County Refining
1934,1410,Hoeh  Arthur,MT,Kevin,4,25,Independent,48.7453,-111.9653,Hoeh  Arthur
1936,715,Minntana Oil,MT,Lake Basin,4,30,Independent,45.9363,-109.0704,Minntana Oil
1937,715,Minntana Oil,MT,Lake Basin,4,30,Independent,45.9363,-109.0704,Minntana Oil
1938,715,Minntana Oil,MT,Lake Basin,4,30,Independent,45.9363,-109.0704,Minntana Oil
1939,715,Minntana Oil,MT,Lake Basin,4,30,Independent,45.9363,-109.0704,Minntana Oil
1940,715,Minntana Oil,MT,Lake Basin,4,30,Independent,45.9363,-109.0704,Minntana Oil
1941,715,Minntana Oil,MT,Lake Basin,4,30,Independent,45.9363,-109.0704,Minntana Oil
1943,77,Cenex,MT,Laurel,4,1000,Independent,45.6692,-108.7708,Cenex
1944,77,Cenex,MT,Laurel,4,1000,Independent,45.6692,-108.7708,Cenex
1945,77,Cenex,MT,Laurel,4,1000,Independent,45.6692,-108.7708,Cenex
1946,77,Cenex,MT,Laurel,4,1000,Independent,45.6692,-108.7708,Cenex
1947,77,Cenex,MT,Laurel,4,9000,Independent,45.6692,-108.7708,Cenex
1948,77,Cenex,MT,Laurel,4,8800,Independent,45.6692,-108.7708,Cenex
1949,77,Cenex,MT,Laurel,4,9500,Independent,45.6692,-108.7708,Cenex
1950,77,Cenex,MT,Laurel,4,9500,Independent,45.6692,-108.7708,Cenex
1951,77,Cenex,MT,Laurel,4,9500,Independent,45.6692,-108.7708,Cenex
1952,77,Cenex,MT,Laurel,4,9500,Independent,45.6692,-108.7708,Cenex
1953,77,Cenex,MT,Laurel,4,12500,Independent,45.6692,-108.7708,Cenex
1954,77,Cenex,MT,Laurel,4,12500,Independent,45.6692,-108.7708,Cenex
1955,77,Cenex,MT,Laurel,4,14500,Independent,45.6692,-108.7708,Cenex
1956,77,Cenex,MT,Laurel,4,15500,Independent,45.6692,-108.7708,Cenex
1957,77,Cenex,MT,Laurel,4,17500,Independent,45.6692,-108.7708,Cenex
1958,77,Cenex,MT,Laurel,4,19000,Independent,45.6692,-108.7708,Cenex
1959,77,Cenex,MT,Laurel,4,19000,Independent,45.6692,-108.7708,Cenex
1960,77,Cenex,MT,Laurel,4,19000,Independent,45.6692,-108.7708,Cenex
1961,77,Cenex,MT,Laurel,4,22000,Independent,45.6692,-108.7708,Cenex
1962,77,Cenex,MT,Laurel,4,22000,Independent,45.6692,-108.7708,Cenex
1963,77,Cenex,MT,Laurel,4,22000,Independent,45.6692,-108.7708,Cenex
1964,77,Cenex,MT,Laurel,4,22000,Independent,45.6692,-108.7708,Cenex
1965,77,Cenex,MT,Laurel,4,22000,Independent,45.6692,-108.7708,Cenex
1966,77,Cenex,MT,Laurel,4,26000,Independent,45.6692,-108.7708,Cenex
1967,77,Cenex,MT,Laurel,4,26000,Independent,45.6692,-108.7708,Cenex
1968,77,Cenex,MT,Laurel,4,26000,Independent,45.6692,-108.7708,Cenex
1969,77,Cenex,MT,Laurel,4,26000,Independent,45.6692,-108.7708,Cenex
1970,77,Cenex,MT,Laurel,4,26000,Independent,45.6692,-108.7708,Cenex
1971,77,Cenex,MT,Laurel,4,26000,Independent,45.6692,-108.7708,Cenex
1972,77,Cenex,MT,Laurel,4,42000,Independent,45.6692,-108.7708,Cenex
1973,77,Cenex,MT,Laurel,4,41225,Independent,45.6692,-108.7708,Cenex
1974,77,Cenex,MT,Laurel,4,40400,Independent,45.6692,-108.7708,Cenex
1975,77,Cenex,MT,Laurel,4,40400,Independent,45.6692,-108.7708,Cenex
1976,77,Cenex,MT,Laurel,4,40400,Independent,45.6692,-108.7708,Cenex
1977,77,Cenex,MT,Laurel,4,40400,Independent,45.6692,-108.7708,Cenex
1978,77,Cenex,MT,Laurel,4,40400,Independent,45.6692,-108.7708,Cenex
1979,77,Cenex,MT,Laurel,4,40400,Independent,45.6692,-108.7708,Cenex
1980,77,Cenex,MT,Laurel,4,40400,Independent,45.6692,-108.7708,Cenex
1981,77,Cenex,MT,Laurel,4,40400,Independent,45.6692,-108.7708,Cenex
1982,77,Cenex,MT,Laurel,4,40400,Independent,45.6692,-108.7708,Cenex
1983,77,Cenex,MT,Laurel,4,40400,Independent,45.6692,-108.7708,Cenex
1984,77,Cenex,MT,Laurel,4,40400,Independent,45.6692,-108.7708,Cenex
1985,77,Cenex,MT,Laurel,4,40400,Independent,45.6692,-108.7708,Cenex
1986,77,Cenex,MT,Laurel,4,40400,Independent,45.6692,-108.7708,Cenex
1987,77,Cenex,MT,Laurel,4,40400,Independent,45.6692,-108.7708,Cenex
1988,77,Cenex,MT,Laurel,4,30000,Independent,45.6692,-108.7708,Cenex
1989,77,Cenex,MT,Laurel,4,40400,Independent,45.6692,-108.7708,Cenex
1990,77,Cenex,MT,Laurel,4,30000,Independent,45.6692,-108.7708,Cenex
1991,77,Cenex,MT,Laurel,4,40400,Independent,45.6692,-108.7708,Cenex
1992,77,Cenex,MT,Laurel,4,41450,Independent,45.6692,-108.7708,Cenex
1993,77,Cenex,MT,Laurel,4,41450,Independent,45.6692,-108.7708,Cenex
1994,77,Cenex,MT,Laurel,4,41450,Independent,45.6692,-108.7708,Cenex
1995,77,Cenex,MT,Laurel,4,41450,Independent,45.6692,-108.7708,Cenex
1996,77,Cenex,MT,Laurel,4,41450,Independent,45.6692,-108.7708,Cenex
1997,77,Cenex,MT,Laurel,4,41450,Independent,45.6692,-108.7708,Cenex
1999,77,Cenex Harvest States op,MT,Laurel,4,41450,Independent,45.6692,-108.7708,Cenex
2000,77,Cenex Harvest States op,MT,Laurel,4,45590,Independent,45.6692,-108.7708,Cenex
2001,77,Cenex Harvest States op,MT,Laurel,4,45590,Independent,45.6692,-108.7708,Cenex
2002,77,Cenex Harvest States op,MT,Laurel,4,55000,Independent,45.6692,-108.7708,Cenex
2003,77,Cenex Harvest States op,MT,Laurel,4,55000,Independent,45.6692,-108.7708,Cenex
2004,77,Cenex Harvest States op,MT,Laurel,4,55000,Independent,45.6692,-108.7708,Cenex
2005,77,Cenex Harvest States op,MT,Laurel,4,55000,Independent,45.6692,-108.7708,Cenex
2006,77,Cenex Harvest States op,MT,Laurel,4,55000,Independent,45.6692,-108.7708,Cenex
2007,77,Cenex Harvest States op,MT,Laurel,4,55000,Independent,45.6692,-108.7708,Cenex
2008,77,Cenex Harvest States op,MT,Laurel,4,59600,Independent,45.6692,-108.7708,Cenex
2009,77,Cenex Harvest States op,MT,Laurel,4,59600,Independent,45.6692,-108.7708,Cenex
2010,77,Cenex Harvest States op,MT,Laurel,4,59600,Independent,45.6692,-108.7708,Cenex
2011,77,Cenex Harvest States op,MT,Laurel,4,59600,Independent,45.6692,-108.7708,Cenex
2012,77,Cenex Harvest States op,MT,Laurel,4,59600,Independent,45.6692,-108.7708,Cenex
2013,77,Cenex Harvest States op,MT,Laurel,4,59600,Independent,45.6692,-108.7708,Cenex
2014,77,Cenex Harvest States op,MT,Laurel,4,59600,Independent,45.6692,-108.7708,Cenex
2015,77,Cenex Harvest States op,MT,Laurel,4,59600,Independent,45.6692,-108.7708,Cenex
2016,77,Cenex Harvest States op,MT,Laurel,4,59600,Independent,45.6692,-108.7708,Cenex
2017,77,Cenex Harvest States op,MT,Laurel,4,59600,Independent,45.6692,-108.7708,Cenex
2018,77,Cenex Harvest States op,MT,Laurel,4,59600,Independent,45.6692,-108.7708,Cenex
2019,77,CHS,MT,Laurel,4,59600,Independent,45.6692,-108.7708,CHS
2020,77,CHS,MT,Laurel,4,62000,Independent,45.6692,-108.7708,CHS
2021,77,CHS,MT,Laurel,4,62000,Independent,45.6692,-108.7708,CHS
2022,77,CHS,MT,Laurel,4,62500,Independent,45.6692,-108.7708,CHS
2023,77,CHS,MT,Laurel,4,62500,Independent,45.6692,-108.7708,CHS
2024,77,CHS,MT,Laurel,4,62500,Independent,45.6692,-108.7708,CHS
1930,448,Laurel Oil & Refining,MT,Laurel,4,1500,Independent,45.6692,-108.7708,Laurel Oil & Refining
1931,448,Laurel Oil & Refining,MT,Laurel,4,1500,Independent,45.6692,-108.7708,Laurel Oil & Refining
1932,448,Laurel Oil & Refining,MT,Laurel,4,1500,Independent,45.6692,-108.7708,Laurel Oil & Refining
1933,448,Laurel Oil & Refining,MT,Laurel,4,3000,Independent,45.6692,-108.7708,Laurel Oil & Refining
1934,448,Laurel Oil & Refining,MT,Laurel,4,3000,Independent,45.6692,-108.7708,Laurel Oil & Refining
1935,448,Independent Refining,MT,Laurel,4,5000,Independent Refining,45.6692,-108.7708,Independent Refining
1936,448,Independent Refining,MT,Laurel,4,5000,Independent Refining,45.6692,-108.7708,Independent Refining
1937,448,Independent Refining,MT,Laurel,4,5000,Independent Refining,45.6692,-108.7708,Independent Refining
1938,448,Independent Refining,MT,Laurel,4,4000,Independent Refining,45.6692,-108.7708,Independent Refining
1939,448,Independent Refining,MT,Laurel,4,4000,Independent Refining,45.6692,-108.7708,Independent Refining
1940,448,Independent Refining,MT,Laurel,4,0,Independent Refining,45.6692,-108.7708,Independent Refining
1941,448,Independent Refining,MT,Laurel,4,3000,Independent Refining,45.6692,-108.7708,Independent Refining
1948,437,North Star Refining,MT,Laurel (Shelby),4,0,Independent,45.6692,-108.7708,North Star Refining
1949,437,North Star Refining,MT,Laurel (Shelby),4,2500,Independent,45.6692,-108.7708,North Star Refining
1950,437,North Star Refining,MT,Laurel (Shelby),4,1500,Independent,45.6692,-108.7708,North Star Refining
1951,437,North Star Refining,MT,Laurel (Shelby),4,1500,Independent,45.6692,-108.7708,North Star Refining
1952,437,North Star Refining,MT,Laurel (Shelby),4,1500,Independent,45.6692,-108.7708,North Star Refining
1922,270,Lewistown Oil & Refining,MT,Lewistown,4,1000,Independent,47.0623,-109.4276,Lewistown Oil & Refining
1923,270,Lewistown Oil & Refining,MT,Lewistown,4,1000,Independent,47.0623,-109.4276,Lewistown Oil & Refining
1924,270,Lewistown Oil & Refining,MT,Lewistown,4,1000,Independent,47.0623,-109.4276,Lewistown Oil & Refining
1925,270,Lewistown Oil & Refining,MT,Lewistown,4,1000,Independent,47.0623,-109.4276,Lewistown Oil & Refining
1926,270,Lewistown Oil & Refining,MT,Lewistown,4,1200,Independent,47.0623,-109.4276,Lewistown Oil & Refining
1927,270,Lewistown Oil & Refining,MT,Lewistown,4,1200,Independent,47.0623,-109.4276,Lewistown Oil & Refining
1928,270,Lewistown Oil & Refining,MT,Lewistown,4,2100,Independent,47.0623,-109.4276,Lewistown Oil & Refining
1929,270,Lewistown Oil & Refining,MT,Lewistown,4,2100,Independent,47.0623,-109.4276,Lewistown Oil & Refining
1930,270,Lewistown Oil & Refining,MT,Lewistown,4,2100,Independent,47.0623,-109.4276,Lewistown Oil & Refining
1931,270,Lewistown Oil & Refining,MT,Lewistown,4,2100,Independent,47.0623,-109.4276,Lewistown Oil & Refining
1932,270,Lewistown Oil & Refining,MT,Lewistown,4,1200,Independent,47.0623,-109.4276,Lewistown Oil & Refining
1934,270,Lewis Refineries,MT,Lewistown,4,50,Independent,47.0623,-109.4276,Lewis Refineries
1922,274,Arro,MT,Lewistown,4,1000,Independent,47.0623,-109.4276,Arro
1923,274,Arro,MT,Lewistown,4,1000,Independent,47.0623,-109.4276,Arro
1924,274,Arro,MT,Lewistown,4,1000,Independent,47.0623,-109.4276,Arro
1925,274,Arro,MT,Lewistown,4,1000,Independent,47.0623,-109.4276,Arro
1926,274,Arro,MT,Lewistown,4,1000,Independent,47.0623,-109.4276,Arro
1927,274,Arro,MT,Lewistown,4,1000,Independent,47.0623,-109.4276,Arro
1928,274,Arro,MT,Lewistown,4,2500,Independent,47.0623,-109.4276,Arro
1929,274,Arro,MT,Lewistown,4,1500,Independent,47.0623,-109.4276,Arro
1930,274,Arro,MT,Lewistown,4,2000,Independent,47.0623,-109.4276,Arro
1931,274,Arro,MT,Lewistown,4,2000,Independent,47.0623,-109.4276,Arro
1932,274,Arro,MT,Lewistown,4,2000,Independent,47.0623,-109.4276,Arro
1933,274,Arro,MT,Lewistown,4,2000,Independent,47.0623,-109.4276,Arro
1934,274,Arro,MT,Lewistown,4,2000,Independent,47.0623,-109.4276,Arro
1935,274,Arro,MT,Lewistown,4,1500,Independent,47.0623,-109.4276,Arro
1936,274,Arro,MT,Lewistown,4,1500,Independent,47.0623,-109.4276,Arro
1937,274,Arro,MT,Lewistown,4,2000,Independent,47.0623,-109.4276,Arro
1938,274,Arro,MT,Lewistown,4,1500,Independent,47.0623,-109.4276,Arro
1939,274,Arro,MT,Lewistown,4,1500,Independent,47.0623,-109.4276,Arro
1940,274,Arro,MT,Lewistown,4,1500,Independent,47.0623,-109.4276,Arro
1941,274,Arro,MT,Lewistown,4,1500,Independent,47.0623,-109.4276,Arro
1942,274,Arro,MT,Lewistown,4,1500,Independent,47.0623,-109.4276,Arro
1932,1349,Conoco,MT,Lewistown,4,1500,Conoco,47.0623,-109.4276,Conoco
1933,1349,Conoco,MT,Lewistown,4,1500,Conoco,47.0623,-109.4276,Conoco
1934,1349,Conoco,MT,Lewistown,4,1500,Conoco,47.0623,-109.4276,Conoco
1935,1349,Conoco,MT,Lewistown,4,1500,Conoco,47.0623,-109.4276,Conoco
1936,1349,Conoco,MT,Lewistown,4,1500,Conoco,47.0623,-109.4276,Conoco
1937,1349,Conoco,MT,Lewistown,4,800,Conoco,47.0623,-109.4276,Conoco
1938,1349,Conoco,MT,Lewistown,4,1225,Conoco,47.0623,-109.4276,Conoco
1939,1349,Conoco,MT,Lewistown,4,1225,Conoco,47.0623,-109.4276,Conoco
1940,1349,Conoco,MT,Lewistown,4,1225,Conoco,47.0623,-109.4276,Conoco
1941,1349,Conoco,MT,Lewistown,4,1225,Conoco,47.0623,-109.4276,Conoco
1942,1349,Conoco,MT,Lewistown,4,1225,Conoco,47.0623,-109.4276,Conoco
1957,666,Texas Calgary,MT,Lodge Grass,4,1000,Independent,45.3144,-107.3631,Texas Calgary
1958,666,Texas Calgary,MT,Lodge Grass,4,1000,Independent,45.3144,-107.3631,Texas Calgary
1959,666,Texas Calgary,MT,Lodge Grass,4,1000,Independent,45.3144,-107.3631,Texas Calgary
1921,452,Miles City Oil,MT,Miles City,4,2000,Independent,46.4084,-105.8406,Miles City Oil
1922,452,Miles City Oil,MT,Miles City,4,500,Independent,46.4084,-105.8406,Miles City Oil
1923,452,Miles City Oil,MT,Miles City,4,500,Independent,46.4084,-105.8406,Miles City Oil
1924,452,Miles City Oil,MT,Miles City,4,500,Independent,46.4084,-105.8406,Miles City Oil
1925,452,Miles City Oil,MT,Miles City,4,500,Independent,46.4084,-105.8406,Miles City Oil
1926,452,Yale Oil,MT,Miles City,4,800,Yale Oil,46.4084,-105.8406,Yale Oil
1927,452,Yale Oil,MT,Miles City,4,800,Yale Oil,46.4084,-105.8406,Yale Oil
1928,452,Yale Oil,MT,Miles City,4,800,Yale Oil,46.4084,-105.8406,Yale Oil
1929,452,Yale Oil,MT,Miles City,4,800,Yale Oil,46.4084,-105.8406,Yale Oil
1930,452,Yale Oil,MT,Miles City,4,800,Yale Oil,46.4084,-105.8406,Yale Oil
1931,452,Yale Oil,MT,Miles City,4,800,Yale Oil,46.4084,-105.8406,Yale Oil
1932,452,Yale Oil,MT,Miles City,4,500,Yale Oil,46.4084,-105.8406,Yale Oil
1933,452,Miles City Oil,MT,Miles City,4,500,Yale Oil,46.4084,-105.8406,Yale Oil
1934,452,Yale Oil,MT,Miles City,4,500,Yale Oil,46.4084,-105.8406,Yale Oil
1935,452,Yale Oil,MT,Miles City,4,500,Yale Oil,46.4084,-105.8406,Yale Oil
1936,452,Yale Oil,MT,Miles City,4,500,Yale Oil,46.4084,-105.8406,Yale Oil
1937,452,Yale Oil,MT,Miles City,4,500,Yale Oil,46.4084,-105.8406,Yale Oil
1926,447,Hart Refineries,MT,Missoula,4,500,Independent,46.8721,-113.9941,Hart Refineries
1927,447,Hart Refineries,MT,Missoula,4,500,Independent,46.8721,-113.9941,Hart Refineries
1928,447,Hart Refineries,MT,Missoula,4,300,Independent,46.8721,-113.9941,Hart Refineries
1929,447,Hart Refineries,MT,Missoula,4,300,Independent,46.8721,-113.9941,Hart Refineries
1930,447,Hart Refineries,MT,Missoula,4,300,Independent,46.8721,-113.9941,Hart Refineries
1931,447,Hart Refineries,MT,Missoula,4,600,Independent,46.8721,-113.9941,Hart Refineries
1932,447,Hart Refineries,MT,Missoula,4,400,Independent,46.8721,-113.9941,Hart Refineries
1933,447,Hart Refineries,MT,Missoula,4,400,Independent,46.8721,-113.9941,Hart Refineries
1934,447,Hart Refineries,MT,Missoula,4,400,Independent,46.8721,-113.9941,Hart Refineries
1935,447,Hart Refineries,MT,Missoula,4,300,Independent,46.8721,-113.9941,Hart Refineries
1936,447,Hart Refineries,MT,Missoula,4,300,Independent,46.8721,-113.9941,Hart Refineries
1937,447,Hart Refineries,MT,Missoula,4,300,Independent,46.8721,-113.9941,Hart Refineries
1938,447,Hart Refineries,MT,Missoula,4,300,Independent,46.8721,-113.9941,Hart Refineries
1939,447,Hart Refineries,MT,Missoula,4,300,Independent,46.8721,-113.9941,Hart Refineries
1940,447,Hart Refineries,MT,Missoula,4,300,Independent,46.8721,-113.9941,Hart Refineries
1941,447,Hart Refineries,MT,Missoula,4,300,Independent,46.8721,-113.9941,Hart Refineries
1942,447,Hart Refineries,MT,Missoula,4,300,Independent,46.8721,-113.9941,Hart Refineries
1943,447,Hart Refineries,MT,Missoula,4,300,Independent,46.8721,-113.9941,Hart Refineries
1944,447,Hart Refineries,MT,Missoula,4,300,Independent,46.8721,-113.9941,Hart Refineries
1945,447,Hart Refineries,MT,Missoula,4,300,Independent,46.8721,-113.9941,Hart Refineries
1946,447,Hart Refineries,MT,Missoula,4,300,Independent,46.8721,-113.9941,Hart Refineries
1947,447,Hart Refineries,MT,Missoula,4,500,Independent,46.8721,-113.9941,Hart Refineries
1948,447,Hart Refineries,MT,Missoula,4,500,Independent,46.8721,-113.9941,Hart Refineries
1949,447,Hart Refineries,MT,Missoula,4,700,Independent,46.8721,-113.9941,Hart Refineries
1950,447,Hart Refineries,MT,Missoula,4,650,Independent,46.8721,-113.9941,Hart Refineries
1951,447,Hart Refineries,MT,Missoula,4,750,Independent,46.8721,-113.9941,Hart Refineries
1952,447,Hart Refineries,MT,Missoula,4,750,Independent,46.8721,-113.9941,Hart Refineries
1953,447,Hart Refineries,MT,Missoula,4,750,Independent,46.8721,-113.9941,Hart Refineries
1954,447,Hart Refineries,MT,Missoula,4,750,Independent,46.8721,-113.9941,Hart Refineries
1955,447,Hart Refineries,MT,Missoula,4,750,Independent,46.8721,-113.9941,Hart Refineries
1956,447,Hart Refineries,MT,Missoula,4,750,Independent,46.8721,-113.9941,Hart Refineries
1934,1411,McKeehan  CA,MT,Molt (Columbus),4,50,Independent,45.8613,-108.9279,McKeehan  CA
1935,1411,McKeehan  CA,MT,Molt (Columbus),4,5,Independent,45.8613,-108.9279,McKeehan  CA
1936,1411,McKeehan  CA,MT,Molt (Columbus),4,20,Independent,45.8613,-108.9279,McKeehan  CA
1937,1411,McKeehan  CA,MT,Molt (Columbus),4,26,Independent,45.8613,-108.9279,McKeehan  CA
1938,1411,McKeehan  CA,MT,Molt (Columbus),4,26,Independent,45.8613,-108.9279,McKeehan  CA
1939,1411,McKeehan  CA,MT,Molt (Columbus),4,26,Independent,45.8613,-108.9279,McKeehan  CA
1940,1411,McKeehan  CA,MT,Molt (Columbus),4,26,Independent,45.8613,-108.9279,McKeehan  CA
1954,359,Jet Fuel Refinery,MT,Mosby,4,400,Independent,46.9922,-107.8837,Jet Fuel Refinery
1955,359,Jet Fuel Refinery,MT,Mosby,4,1000,Independent,46.9922,-107.8837,Jet Fuel Refinery
1956,359,Jet Fuel Refinery,MT,Mosby,4,1250,Independent,46.9922,-107.8837,Jet Fuel Refinery
1957,359,Jet Fuel Refinery,MT,Mosby,4,425,Independent,46.9922,-107.8837,Jet Fuel Refinery
1958,359,Jet Fuel Refinery,MT,Mosby,4,1250,Independent,46.9922,-107.8837,Jet Fuel Refinery
1959,359,Jet Fuel Refinery,MT,Mosby,4,1250,Independent,46.9922,-107.8837,Jet Fuel Refinery
1960,359,Jet Fuel Refinery,MT,Mosby,4,1250,Independent,46.9922,-107.8837,Jet Fuel Refinery
1961,359,Jet Fuel Refinery,MT,Mosby,4,1250,Independent,46.9922,-107.8837,Jet Fuel Refinery
1962,359,Jet Fuel Refinery,MT,Mosby,4,1250,Independent,46.9922,-107.8837,Jet Fuel Refinery
1963,359,Jet Fuel Refinery,MT,Mosby,4,1250,Independent,46.9922,-107.8837,Jet Fuel Refinery
1964,359,Jet Fuel Refinery,MT,Mosby,4,1250,Independent,46.9922,-107.8837,Jet Fuel Refinery
1965,359,Jet Fuel Refinery,MT,Mosby,4,1250,Independent,46.9922,-107.8837,Jet Fuel Refinery
1966,359,Jet Fuel Refinery,MT,Mosby,4,1250,Independent,46.9922,-107.8837,Jet Fuel Refinery
1981,359,Jet Fuel Refinery,MT,Mosby,4,1000,Independent,46.9922,-107.8837,Jet Fuel Refinery
1982,359,Jet Fuel Refinery,MT,Mosby,4,1000,Independent,46.9922,-107.8837,Jet Fuel Refinery
1983,359,Jet Fuel Refinery,MT,Mosby,4,1000,Independent,46.9922,-107.8837,Jet Fuel Refinery
1984,359,Jet Fuel Refinery,MT,Mosby,4,200,Independent,46.9922,-107.8837,Jet Fuel Refinery
1929,855,Toole County Refining,MT,Oilmont,4,350,Independent,48.74,-111.8409,Toole County Refining
1930,855,Toole County Refining,MT,Oilmont,4,500,Independent,48.74,-111.8409,Toole County Refining
1931,855,Toole County Refining,MT,Oilmont,4,350,Independent,48.74,-111.8409,Toole County Refining
1932,855,Toole County Refining,MT,Oilmont,4,300,Independent,48.74,-111.8409,Toole County Refining
1933,855,Deloraine Refining,MT,Oilmont,4,300,Independent,48.74,-111.8409,Deloraine Refining
1934,855,Deloraine Refining,MT,Oilmont,4,200,Independent,48.74,-111.8409,Deloraine Refining
1935,855,Deloraine Refining,MT,Oilmont,4,250,Independent,48.74,-111.8409,Deloraine Refining
1936,855,Deloraine Refining,MT,Oilmont,4,200,Independent,48.74,-111.8409,Deloraine Refining
1937,855,Deloraine Refining,MT,Oilmont,4,300,Independent,48.74,-111.8409,Deloraine Refining
1938,855,Deloraine Refining,MT,Oilmont,4,250,Independent,48.74,-111.8409,Deloraine Refining
1939,855,Deloraine Refining,MT,Oilmont,4,175,Independent,48.74,-111.8409,Deloraine Refining
1940,855,Deloraine Refining,MT,Oilmont,4,250,Independent,48.74,-111.8409,Deloraine Refining
1941,855,Deloraine Refining,MT,Oilmont,4,250,Independent,48.74,-111.8409,Deloraine Refining
1939,1590,Morton Refining,MT,Oilmont,4,150,Independent,48.74,-111.8409,Morton
1940,1590,Morton Refining,MT,Oilmont,4,100,Independent,48.74,-111.8409,Morton
